yearmonth	lat	lon	family	familykey	genus	genuskey	species	specieskey
2022-07	42.575835	-4.558248	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-08	41.844	2.465	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-10	39.87	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-04	41.573	1.447	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-12	38.67	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-01	43.132409	-4.30486	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-07	41.327	1.943	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-03	41.107	0.553	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-09	39.7	-0.34	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-10	42.70343	-1.538273	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-11	41.861	2.428	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-07	42.16	2.68	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2024-06	38.669097	-0.353612	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2009-03	39.2	-1.06	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-05	40.69	0.12	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2013-05	39.26	-0.79	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2013-07	38.89	-0.33	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-11	40.367889	-5.137955	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2016-05	42.863131	-3.262789	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-11	42.068	2.318	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-07	42.067	2.209	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-07	38.66	-0.56	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2009-09	39.55	-0.63	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-03	40.03	-0.56	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-06	43.177317	-4.601011	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2019-03	36.778576	-5.232701	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-06	42.8796	-4.071954	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2019-09	41.168224	-1.146814	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-04	37.97	-6.84	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-12	38.2495	-1.0502	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-04	39.778528	3.104894	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-11	39.69	-0.42	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-02	39.02	-0.63	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-11	39.62	-0.75	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-07	42.017129	1.469764	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2014-02	40.234208	-3.278292	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-08	39.540187	2.431047	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2021-04	39.19	-0.99	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-06	39.63	-0.87	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-07	38.67	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-12	42.003	0.761	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2008-06	43.127361	-5.249062	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2010-08	38.71	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-10	38.78	-0.58	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-02	40.088187	-5.986008	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-09	41.836	2.862	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-06	38.62	-0.49	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-06	41.555	2.407	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-11	42.269697	3.020958	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-05	37.1049	-2.7772	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-09	43.472706	-6.431385	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2023-12	40.41	-3.32	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-01	38.72	-0.61	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-05	38.66	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-10	38.66	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2016-08	43.33031	-4.328627	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-05	42.052	0.952	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-10	38.67	-0.51	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-11	40.09	0.04	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-01	40.07	0.04	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-09	39.69	-0.32	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-01	41.827	2.778	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-04	38.62	-0.46	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2024-03	43.237694	-3.291186	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2010-02	38.71	-0.64	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-09	40.827852	-3.538488	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-03	43.103991	-6.650848	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2011-06	39.19	-0.41	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-01	38.66	-0.52	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-07	39.665361	2.973897	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2018-08	39.572659	2.480764	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2019-01	39.26	-0.56	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-05	40.32	0.33	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-06	37.6	-6.36	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-03	42.043	2.825	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-07	42.202	0.802	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-03	39.2	-1.01	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-05	41.985229	0.127099	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-11	41.791	3.043	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-05	41.442	1.786	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-01	39.290043	-6.96833	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-10	43.049195	-2.712802	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2023-11	38.67	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2014-05	38.69	-0.61	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2014-10	38.83	-0.56	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-01	40.891521	-3.99779	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-06	43.336924	-5.287873	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2019-02	40.801678	-3.83687	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-03	38.75	-0.54	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-11	41.557518	1.852995	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-03	38.62	-0.49	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-04	38.76	-0.02	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-02	38.67	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-04	42.37466	-0.940041	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-05	40.85	-3.46	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-06	41.71343	2.380978	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-07	37.914211	-2.915713	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-02	41.689	0.82	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2006-02	39.89	-0.54	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-05	39.5	-1.44	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-06	38.51	-0.63	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-06	40.56	-0.02	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-11	38.67	-0.49	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2013-12	42.212368	-3.460821	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-12	43.018794	-4.281738	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2019-09	40.12	0.03	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-02	39.431328	3.246564	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-07	42.678	1.225	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-01	38.62	-0.46	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-09	42.007	1.533	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2008-10	38.67	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-06	40.11	-1.36	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-05	40.56	-0.23	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-09	39.603157	3.289173	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2018-05	38.66	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-08	38.67	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-12	42.034237	0.523371	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-08	42.196	1.565	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-11	41.712	1.781	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2024-04	43.159129	-7.688951	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2010-05	39.94	-0.74	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-06	40.4	-0.12	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-10	41.780508	2.560779	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-11	38.66	-0.52	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-05	40.19	0.05	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2013-12	39.15	-1.14	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-06	40.066715	-6.012865	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-07	43.1387	-9.01374	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-01	41.788	0.792	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-02	39.84	-0.96	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-09	38.67	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-01	42.043	2.85	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-02	41.734	2.141	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2003-04	38.67	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-02	40.06	-0.45	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-08	37.626914	-3.538662	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2014-03	38.930517	-5.206504	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2014-10	41.226635	-6.087542	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-05	39.26	-1.08	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-11	38.66	-0.58	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-09	39.16	-1.07	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-01	38.71	-0.49	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-01	43.426009	-4.041568	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-12	38.56	-0.72	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-04	42.079	0.988	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-10	40.94	0.322	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-03	37.680138	-4.4877	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-07	42.392	2.339	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-08	42.042	2.523	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-05	38.8	-0.37	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-06	38.66	-0.41	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-02	39.7	-0.85	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-02	38.66	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-06	39.640151	2.779515	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2019-12	38.67	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-07	42.741	0.734	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-08	38.81	-0.7	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-09	39.636392	2.751884	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2021-04	43.468148	-6.608927	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2021-10	38.59	-0.51	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-07	37.067	-2.763	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-10	39.89	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-10	39.05	-0.64	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-08	39.38	-1.42	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-06	40.100255	-5.959283	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-01	37.954494	-2.886843	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-04	37.484662	-4.468841	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-04	39.324311	-6.496375	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-07	40.047638	-6.051044	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-02	41.724	2.057	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-05	38.69	-0.63	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-06	41.023081	-3.46089	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-10	41.366581	-2.795486	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-03	37.448098	-6.363645	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-12	40.55	0.04	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2014-06	38.67	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-01	42.194228	2.880072	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-03	40.82	-3.66	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-11	38.71	-0.54	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-01	41.220388	0.807566	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-05	41.816	2.284	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-05	42.115	2.898	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-10	43.43909	-5.076765	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2023-12	38.62	-0.46	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-10	39.7	-0.91	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2014-04	38.67	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2016-10	38.66	-0.56	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-06	39.859881	2.915425	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-08	43.355122	-7.221567	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2021-04	39.72	-0.45	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-12	37.0899	-2.7312	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-05	40.71	0.12	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-02	43.091063	-6.926979	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2018-11	38.77	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-06	38.7	-0.63	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-06	37.945515	-5.631425	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-07	42.277	3.152	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-10	39.152837	-6.647405	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-07	40.57595	-5.73922	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-02	39.71	-0.93	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-04	41.718	1.528	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-07	38.67	-0.51	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-02	41.625	2.022	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2004-01	41.504739	2.340977	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-04	38.53	-0.76	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-05	38.67	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-10	38.66	-0.29	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2012-12	43.450271	-3.946989	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2013-05	39.26	-0.78	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-04	38.65	-0.45	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-12	38.71	-0.49	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-05	39.528273	2.486738	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-08	38.66	-0.55	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-01	43.20573	-6.44984	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2023-11	43.148636	-7.04999	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2015-05	40.56	-0.18	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2018-02	39.545093	2.448906	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2018-06	39.645558	3.018998	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2019-05	40.3	0.35	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-05	40.36	0.37	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-09	39.397995	-5.657515	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-10	38.81	-0.71	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-07	43.652821	-7.804137	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-11	42.506344	0.143801	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-05	38.66	-0.49	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-06	41.506	1.844	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-06	43.106428	-2.039086	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-06	43.398856	-7.497842	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2023-01	42.012	1.292	Mustelidae	5307	Martes	2433765	Martes foina	5218887
1994-07	39.09	-0.82	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2004-08	39.73	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2006-10	40.511081	-4.227848	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2007-01	38.67	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-03	37.793846	-5.811652	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-05	40.59	-0.19	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-05	40.64	0.04	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-12	40.7	0.24	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-03	38.7	-0.63	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-10	39.883002	3.022923	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2021-06	42.268	3.116	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-01	37.895046	-2.86142	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-10	43.437069	-5.07152	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2023-05	38.57	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-07	42.06	0.892	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-02	38.67	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2010-06	40.602549	-1.955566	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2015-06	41.238189	-5.926781	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2016-03	39.88	-0.53	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-08	40.56	0.01	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-03	41.259	0.93	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-07	37.399057	-4.697868	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-12	41.733	2.105	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-05	42.421	3.055	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2022-09	41.309	1.991	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2013-12	41.752317	2.320409	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2014-06	38.11	-5.99	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2017-06	39.798235	3.027251	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2020-01	41.426	0.697	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-08	37.9	-6.71	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-08	38.73	-0.54	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2020-10	38.57	-0.77	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-03	41.233	0.978	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-11	39.636117	2.731442	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2022-04	42.907298	-5.651186	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2023-03	43.543434	-8.039705	Mustelidae	5307	Martes	2433765	Martes martes	5218878
2023-07	41.48	0.743	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-02	38.9	-0.32	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-10	40.45	-0.22	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2019-06	40.384369	-6.607874	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2021-05	39.366482	-4.298822	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-03	43.364	-3.822833	Mustelidae	5307	Martes	2433765	Martes foina	5218887
2011-05	38.84	-0.91	Mustelidae	5307	Martes	2433765	Martes foina	5218887
